0.0 1.0 0.0 0.5 -0.5
1.0 0.9 0.9 0.9 0.9
2.0 0.9 0.9 0.0 0.0
3.0 0.0 0.9 -0.9 0.0
4.0 1.0 0.9333333333333333 0.09999999999999998 0.033333333333333326
